commit,version,date,bench,metric,unit,value,ci_low,ci_high,allocs,allocs_ci_low,allocs_ci_high,rustc,machine
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,builder_node_deduplication_multi_key/10000,mean,ns,4958774.939090909,4956446.995931815,4961384.35,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,builder_node_deduplication_multi_key/10000,median,ns,4955897.136363637,4954655.227272727,4958131.0,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,builder_node_deduplication_multi_key/100000,mean,ns,62632144.02,62335987.88975,62937796.529,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,builder_node_deduplication_multi_key/100000,median,ns,62486184.0,62119982.5,62857069.0,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,builder_node_deduplication_multi_key/1000,mean,ns,510170.43153109343,509392.84394303244,511180.52414588735,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,builder_node_deduplication_multi_key/1000,median,ns,509295.55686090223,508990.7655210643,509590.44736842107,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,bidirectional_bfs/10000,mean,ns,2234120.710869565,2228839.4115108694,2239360.8120434782,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,bidirectional_bfs/10000,median,ns,2238119.652173913,2233952.695652174,2242481.304347826,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,bidirectional_bfs/1000,mean,ns,296169.11284905614,294047.8840128014,299406.97496672557,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,bidirectional_bfs/1000,median,ns,294206.8607954546,293925.0263157895,294372.7322781385,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,bidirectional_bfs/1000000,mean,ns,695402079.05,694060322.55425,696904796.8545,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,bidirectional_bfs/1000000,median,ns,693671303.0,692304109.0,694318824.5,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,bidirectional_bfs/100,mean,ns,20565.954956511057,20506.49175185816,20639.826742793863,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
4a0742012833,v0.5.0,2026-01-07T17:19:05.133159Z,bidirectional_bfs/100,median,ns,20516.111208079725,20480.479591836734,20568.368804664722,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_finalize/10000,mean,ns,1734588.580304595,1732722.281129736,1737550.2582504218,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_finalize/10000,median,ns,1732722.09375,1731905.1764705882,1733709.4522799575,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_finalize/100000,mean,ns,17726458.213333335,17707610.460333336,17746288.879583333,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_finalize/100000,median,ns,17712132.0,17697922.0,17728580.666666668,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_finalize/1000,mean,ns,186814.4110257006,186464.81396409663,187158.0829266855,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_finalize/1000,median,ns,187746.04262452107,187570.81818181818,187819.29666666666,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_finalize/100,mean,ns,20879.91802866623,20786.658323593227,21029.122770785263,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_finalize/100,median,ns,20767.208884035244,20759.59548611111,20780.699394893898,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_properties/10000,mean,ns,3363460.1140000005,3362227.0430833357,3364761.129633334,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_properties/10000,median,ns,3362345.7333333334,3360355.0,3363688.6,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_properties/1000,mean,ns,348038.0550136284,347533.4248727997,348923.87073118635,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_properties/1000,median,ns,347426.98382352944,347339.76200135227,347567.23854166665,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_properties/100,mean,ns,34284.480695604885,34253.67996454178,34325.145659514455,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_properties/100,median,ns,34237.98420544972,34233.92385057471,34248.71747648902,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_label/10000,mean,ns,11.730172949391617,11.716967626868238,11.750232966427886,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_label/10000,median,ns,11.717161728934377,11.708337840523123,11.723747637711224,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_label/100000,mean,ns,11.626842891921847,11.609100177314353,11.659225271677647,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_label/100000,median,ns,11.610590128608749,11.605859022962527,11.614850602079704,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_label/1000,mean,ns,11.67316960457519,11.66143601307684,11.688009026828297,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_label/1000,median,ns,11.661550234697598,11.654621934276268,11.668082864523912,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_label/100,mean,ns,11.737591977688778,11.718944487919257,11.769311688270866,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_label/100,median,ns,11.717140472604362,11.711687830575533,11.722372616183286,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_property/10000,mean,ns,80.6539259573833,80.60241389316964,80.72559139784887,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_property/10000,median,ns,80.6061676445994,80.58619509060051,80.63265985575555,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_property/1000,mean,ns,80.89678197258704,80.80918100057085,81.01863338518936,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_property/1000,median,ns,80.81206955220878,80.77984522524066,80.84285424758309,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_property/100,mean,ns,79.96944907422045,79.84026428727687,80.19787764420313,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_nodes_with_property/100,median,ns,79.85168529561541,79.8092706086455,79.88718817170817,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_neighbors/10000,mean,ns,2.1786604655892443,2.1759763489076924,2.1823602373476803,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_neighbors/10000,median,ns,2.175040371760851,2.174429950247007,2.176429932473251,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_neighbors/100000,mean,ns,2.1771404066758335,2.1756222120311306,2.179650123124781,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_neighbors/100000,median,ns,2.1754674640934057,2.17487857599086,2.1757205636608297,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_neighbors/1000,mean,ns,2.1788050563840877,2.1766948566762547,2.1817845982178703,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_neighbors/1000,median,ns,2.17636389002071,2.175278725674298,2.17730031606722,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_neighbors/100,mean,ns,2.1825305682368423,2.1762918261565085,2.1920816408190205,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_neighbors/100,median,ns,2.175347060412533,2.1744347355141684,2.1758527328713715,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_property/10000,mean,ns,16.74168654909212,16.724552660165397,16.769441353428192,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_property/10000,median,ns,16.72657743979721,16.720859346583737,16.73021930329915,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_property/100000,mean,ns,16.659620559540116,16.64495335654075,16.67790690623787,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_property/100000,median,ns,16.639256924167597,16.632609133925364,16.652761132848326,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_property/1000,mean,ns,16.669243862230317,16.641859467585373,16.715442666013924,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_property/1000,median,ns,16.644939386899516,16.633764019739793,16.653896228342333,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_property/100,mean,ns,16.72312023591092,16.70963736115332,16.741031749089153,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_property/100,median,ns,16.71695936986046,16.707091265294764,16.728172902408637,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_neighbors_high_degree/10000,mean,ns,2.180384382806216,2.176972211383094,2.18475360321854,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_neighbors_high_degree/10000,median,ns,2.1756635025209956,2.1752714243882476,2.175999733613631,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_degree/10000,mean,ns,1.8677825715245029,1.8655403776851514,1.8709141147005153,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_degree/10000,median,ns,1.8650009821290419,1.8645661212841906,1.8653958992337194,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_degree/100000,mean,ns,1.868579607917726,1.8657300960776766,1.8725478504795516,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_degree/100000,median,ns,1.8647559453018516,1.8642993336375873,1.8653881158683305,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_degree/1000,mean,ns,1.8672415568153296,1.8655277295848682,1.8698999584574458,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_degree/1000,median,ns,1.8649796053144232,1.8645413518529974,1.8655177985599851,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_degree/100,mean,ns,1.8676982219285454,1.8645845072728708,1.8733574370270185,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_degree/100,median,ns,1.86438061696179,1.863686405150433,1.8646522963661294,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication/10000,mean,ns,3722947.2871428593,3721448.4769642847,3724630.016875003,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication/10000,median,ns,3720912.3214285714,3720003.8214285714,3722485.9642857146,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication/100000,mean,ns,41483154.22,41414954.001875,41558922.826125,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication/100000,median,ns,41390275.5,41348372.0,41444529.5,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication/1000,mean,ns,383305.4551507487,382649.34081178275,384446.0503248845,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication/1000,median,ns,382581.9114583334,382444.7311827957,382700.8322537112,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes_with_labels/10000,mean,ns,1122051.238465876,1119845.8542216069,1125843.213342049,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes_with_labels/10000,median,ns,1119560.8423913042,1119161.1992105264,1120038.4500000002,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes_with_labels/1000,mean,ns,111618.41206692324,111519.04727973325,111754.31915002975,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes_with_labels/1000,median,ns,111481.06288058295,111453.37389770724,111526.01291989665,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes_with_labels/100,mean,ns,12132.196210945116,12120.992008087096,12146.929922316975,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes_with_labels/100,median,ns,12116.369680904321,12111.520470383275,12122.561722249875,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_property_many_nodes/10000,mean,ns,5910.527269339679,5905.582667141423,5917.374800720415,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_get_property_many_nodes/10000,median,ns,5905.301107568028,5903.7827380952385,5906.697964669739,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_traversal/10000,mean,ns,6.222704562434226,6.217885720589195,6.230218379950633,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_traversal/10000,median,ns,6.215048532446764,6.213686155659462,6.21675121505595,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_traversal/1000,mean,ns,6.222431265841263,6.2179508140540865,6.229590940372049,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_traversal/1000,median,ns,6.216320093695695,6.2151843440968255,6.21898675263325,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_traversal/1000000,mean,ns,19.61987477673109,19.567428183577196,19.691331703878102,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_traversal/1000000,median,ns,19.57675636024205,19.571902040667183,19.582260694363594,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_traversal/100,mean,ns,6.227776013431974,6.216393096744036,6.246868756431899,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,snapshot_traversal/100,median,ns,6.213885154547743,6.212661353577985,6.215615248069364,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes/10000,mean,ns,747738.6184071542,746490.1192317016,749433.2825726925,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes/10000,median,ns,745938.6928471248,745586.00625,746345.3843317972,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes/100000,mean,ns,9000793.138333336,8993008.412125,9009449.93708333,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes/100000,median,ns,8985998.583333332,8981894.166666666,8992368.666666666,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes/1000,mean,ns,75870.6570823426,75784.19263628208,75992.77866265766,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes/1000,median,ns,75728.69092793367,75704.06944444444,75747.74175824175,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes/100,mean,ns,7948.503575173574,7937.007320282165,7963.921170198914,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_nodes/100,median,ns,7941.942165130029,7938.892764368336,7946.737349778621,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_relationships/10000,mean,ns,1158477.120237654,1156599.7259348072,1161617.480660491,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_relationships/10000,median,ns,1156720.2933333335,1156088.7093023255,1157316.187322515,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_relationships/100000,mean,ns,13519011.6725,13511613.615875,13527115.234624999,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_relationships/100000,median,ns,13508193.25,13501146.25,13518965.75,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_relationships/1000,mean,ns,117079.76345520189,116910.80065402326,117369.12042546552,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_relationships/1000,median,ns,116859.33688186813,116832.44581618656,116881.79825036076,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_relationships/100,mean,ns,12543.066290718156,12532.083140262539,12560.519607020025,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_add_relationships/100,median,ns,12532.092375,12529.27734375,12535.37638785395,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bfs/10000,mean,ns,756061.4155931863,755463.97586708,756885.4280047639,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bfs/10000,median,ns,755193.6717105263,755086.5350877193,755403.9933261182,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bfs/1000,mean,ns,111035.17135411775,110933.57718224578,111168.10513749502,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bfs/1000,median,ns,110930.12186379929,110877.28758169935,110970.80779627258,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bfs/1000000,mean,ns,343337519.18,342018359.321,344646806.84725,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bfs/1000000,median,ns,347289985.0,338323969.0,347710780.5,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bfs/100,mean,ns,9600.69889865069,9587.64542442583,9623.85400442611,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bfs/100,median,ns,9586.385156538725,9584.663983216236,9588.228365384615,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication_multi_key/10000,mean,ns,4985744.596000001,4978650.79345,4997385.367550001,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication_multi_key/10000,median,ns,4979075.6,4975215.9,4980099.0,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication_multi_key/100000,mean,ns,60120620.68,59808981.6615,60444213.15975,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication_multi_key/100000,median,ns,59825236.0,59562401.0,60327468.0,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication_multi_key/1000,mean,ns,510357.1706710927,509118.7513069314,512340.99264352757,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,builder_node_deduplication_multi_key/1000,median,ns,510249.7648467433,509886.98882978724,510468.9673913043,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bidirectional_bfs/10000,mean,ns,2142863.4891666668,2141979.004333333,2143887.299041668,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bidirectional_bfs/10000,median,ns,2141150.8541666665,2140560.729166667,2142260.583333333,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bidirectional_bfs/1000,mean,ns,292557.1996514239,292163.6342199273,293183.36380839057,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bidirectional_bfs/1000,median,ns,292044.49565700104,291998.9875,292099.0834723767,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bidirectional_bfs/1000000,mean,ns,677509427.44,676860929.9015,678230414.5277499,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bidirectional_bfs/1000000,median,ns,677001343.5,676398707.0,677559974.0,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bidirectional_bfs/100,mean,ns,20128.44779831361,20098.055422885165,20182.96285031661,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
892b1103356f,v0.5.0,2026-01-09T07:11:21.793805Z,bidirectional_bfs/100,median,ns,20091.98085424646,20089.087724642097,20098.582417582416,,,,rustc 1.92.0 (ded5c06cf 2025-12-08),github
c9ce06e88daf,v0.6.0,2026-02-25T23:18:00.566689Z,snapshot_get_neighbors/10000,mean,ns,1.4289494212051321,1.42474950095929,1.4348403485819812,,,,rustc 1.93.1 (01f6ddf75 2026-02-11),github
c9ce06e88daf,v0.6.0,2026-02-25T23:18:00.566689Z,snapshot_get_neighbors/10000,median,ns,1.4269754406664767,1.424729931091445,1.4284560031801128,,,,rustc 1.93.1 (01f6ddf75 2026-02-11),github
c9ce06e88daf,v0.6.0,2026-02-25T23:18:00.566689Z,snapshot_get_neighbors/100,mean,ns,1.4301554106436456,1.4262057028054782,1.4358726515786613,,,,rustc 1.93.1 (01f6ddf75 2026-02-11),github
